Vertex	Dijkstra	DeltaStepping	ParallelDeltaStepping
8474	25.4038	25.4038	25.4038
8475	29.1757	29.1757	29.1757
8476	20.7579	20.7579	20.7579
8477	25.8369	25.8369	25.8369
8478	22.6802	22.6802	22.6802
8479	20.4151	20.4151	20.4151
8480	26.9691	26.9691	26.9691
8481	20.2461	20.2461	20.2461
8482	24.9911	24.9911	24.9911
8483	30.1763	30.1763	30.1763
8484	22.3827	22.3827	22.3827
8485	23.9181	23.9181	23.9181
8486	26.8801	26.8801	26.8801
8487	26.528	26.528	26.528
8488	25.3342	25.3342	25.3342
8489	24.4442	24.4442	24.4442
8490	22.4838	22.4838	22.4838
8491	20.8552	20.8552	20.8552
8492	15.9345	15.9345	15.9345
8493	26.458	26.458	26.458
8494	23.4301	23.4301	23.4301
8495	29.2603	29.2603	29.2603
8496	18.4539	18.4539	18.4539
8497	23.8098	23.8098	23.8098
8498	23.9802	23.9802	23.9802
8499	27.0179	27.0179	27.0179
8500	23.0516	23.0516	23.0516
8501	21.7241	21.7241	21.7241
8502	32.7972	32.7972	32.7972
8503	26.6496	26.6496	26.6496
8504	24.8502	24.8502	24.8502
8505	25.6715	25.6715	25.6715
8506	22.6767	22.6767	22.6767
8507	23.3289	23.3289	23.3289
8508	25.5248	25.5248	25.5248
8509	25.7945	25.7945	25.7945
8510	26.8403	26.8403	26.8403
8511	24.7696	24.7696	24.7696
8512	22.0798	22.0798	22.0798
8513	22.8849	22.8849	22.8849
8514	13.0388	13.0388	13.0388
8515	21.86	21.86	21.86
8516	22.2227	22.2227	22.2227
8517	24.4918	24.4918	24.4918
8518	28.8764	28.8764	28.8764
8519	22.7147	22.7147	22.7147
8520	26.5498	26.5498	26.5498
8521	24.9511	24.9511	24.9511
8522	21.8131	21.8131	21.8131
8523	23.9674	23.9674	23.9674
8524	23.1289	23.1289	23.1289
8525	26.0024	26.0024	26.0024
8526	20.8164	20.8164	20.8164
8527	26.2037	26.2037	26.2037
8528	21.3237	21.3237	21.3237
8529	27.0812	27.0812	27.0812
8530	12.9176	12.9176	12.9176
8531	27.5266	27.5266	27.5266
8532	18.3655	18.3655	18.3655
8533	28.8773	28.8773	28.8773
8534	17.4579	17.4579	17.4579
8535	26.5211	26.5211	26.5211
8536	25.464	25.464	25.464
8537	23.6468	23.6468	23.6468
8538	22.3064	22.3064	22.3064
8539	24.2373	24.2373	24.2373
8540	35.9704	35.9704	35.9704
8541	24.2966	24.2966	24.2966
8542	26.2989	26.2989	26.2989
8543	25.4754	25.4754	25.4754
8544	17.8348	17.8348	17.8348
8545	27.4279	27.4279	27.4279
8546	19.9665	19.9665	19.9665
8547	21.4034	21.4034	21.4034
8548	25.5664	25.5664	25.5664
8549	26.9968	26.9968	26.9968
8550	27.6182	27.6182	27.6182
8551	29.1785	29.1785	29.1785
8552	22.5666	22.5666	22.5666
8553	22.3722	22.3722	22.3722
8554	22.5381	22.5381	22.5381
8555	26.2422	26.2422	26.2422
8556	24.7929	24.7929	24.7929
8557	15.5822	15.5822	15.5822
8558	17.8987	17.8987	17.8987
8559	26.628	26.628	26.628
8560	24.1378	24.1378	24.1378
8561	29.4979	29.4979	29.4979
8562	21.915	21.915	21.915
8563	27.3305	27.3305	27.3305
8564	18.557	18.557	18.557
8565	26.7119	26.7119	26.7119
8566	26.6107	26.6107	26.6107
8567	23.9255	23.9255	23.9255
8568	23.6181	23.6181	23.6181
8569	22.1169	22.1169	22.1169
8570	23.9505	23.9505	23.9505
8571	23.5085	23.5085	23.5085
8572	27.3852	27.3852	27.3852
8573	23.626	23.626	23.626
8574	19.6799	19.6799	19.6799
8575	23.9441	23.9441	23.9441
8576	20.4916	20.4916	20.4916
8577	22.9728	22.9728	22.9728
8578	19.8917	19.8917	19.8917
8579	25.6155	25.6155	25.6155
8580	25.4777	25.4777	25.4777
8581	27.2747	27.2747	27.2747
8582	17.4955	17.4955	17.4955
8583	20.8763	20.8763	20.8763
8584	27.4191	27.4191	27.4191
8585	25.1842	25.1842	25.1842
8586	16.364	16.364	16.364
8587	32.0097	32.0097	32.0097
8588	31.7897	31.7897	31.7897
8589	25.2622	25.2622	25.2622
8590	25.3409	25.3409	25.3409
8591	21.3254	21.3254	21.3254
8592	31.2418	31.2418	31.2418
8593	33.0572	33.0572	33.0572
8594	24.2436	24.2436	24.2436
8595	23.6488	23.6488	23.6488
8596	17.9421	17.9421	17.9421
8597	13.7289	13.7289	13.7289
8598	27.4846	27.4846	27.4846
8599	22.7371	22.7371	22.7371
8600	18.6006	18.6006	18.6006
8601	25.3208	25.3208	25.3208
8602	27.842	27.842	27.842
8603	22.2875	22.2875	22.2875
8604	19.1065	19.1065	19.1065
8605	25.7417	25.7417	25.7417
8606	33.2319	33.2319	33.2319
8607	24.7758	24.7758	24.7758
8608	24.6216	24.6216	24.6216
8609	24.7067	24.7067	24.7067
8610	10.5438	10.5438	10.5438
8611	25.5034	25.5034	25.5034
8612	23.1472	23.1472	23.1472
8613	22.6117	22.6117	22.6117
8614	32.1961	32.1961	32.1961
8615	19.2949	19.2949	19.2949
8616	34.3991	34.3991	34.3991
8617	24.7336	24.7336	24.7336
8618	23.4865	23.4865	23.4865
8619	27.7443	27.7443	27.7443
8620	23.4096	23.4096	23.4096
8621	14.3066	14.3066	14.3066
8622	24.382	24.382	24.382
8623	17.0112	17.0112	17.0112
8624	27.3926	27.3926	27.3926
8625	19.9212	19.9212	19.9212
8626	27.5535	27.5535	27.5535
8627	24.8951	24.8951	24.8951
8628	23.535	23.535	23.535
8629	20.9738	20.9738	20.9738
8630	27.8782	27.8782	27.8782
8631	24.4698	24.4698	24.4698
8632	24.6505	24.6505	24.6505
8633	20.779	20.779	20.779
8634	26.1255	26.1255	26.1255
8635	25.7147	25.7147	25.7147
8636	22.6633	22.6633	22.6633
8637	25.5531	25.5531	25.5531
8638	28.0436	28.0436	28.0436
8639	22.4485	22.4485	22.4485
8640	21.9957	21.9957	21.9957
8641	20.9067	20.9067	20.9067
8642	28.897	28.897	28.897
8643	26.4755	26.4755	26.4755
8644	21.7144	21.7144	21.7144
8645	31.2281	31.2281	31.2281
8646	21.174	21.174	21.174
8647	16.1346	16.1346	16.1346
8648	27.0357	27.0357	27.0357
8649	23.6284	23.6284	23.6284
8650	27.5211	27.5211	27.5211
8651	22.0987	22.0987	22.0987
8652	25.6447	25.6447	25.6447
8653	25.988	25.988	25.988
8654	28.4172	28.4172	28.4172
8655	21.8045	21.8045	21.8045
8656	26.8961	26.8961	26.8961
8657	21.4204	21.4204	21.4204
8658	28.4184	28.4184	28.4184
8659	23.2387	23.2387	23.2387
8660	25.7828	25.7828	25.7828
8661	21.1618	21.1618	21.1618
8662	23.1804	23.1804	23.1804
8663	26.5322	26.5322	26.5322
8664	8.00324	8.00324	8.00324
8665	34.4666	34.4666	34.4666
8666	28.2025	28.2025	28.2025
8667	30.572	30.572	30.572
8668	22.5361	22.5361	22.5361
8669	23.585	23.585	23.585
8670	33.9236	33.9236	33.9236
8671	25.549	25.549	25.549
8672	26.2602	26.2602	26.2602
8673	22.1915	22.1915	22.1915
8674	25.2267	25.2267	25.2267
8675	22.1239	22.1239	22.1239
8676	22.6482	22.6482	22.6482
8677	31.9212	31.9212	31.9212
8678	29.8936	29.8936	29.8936
8679	25.3925	25.3925	25.3925
8680	30.3441	30.3441	30.3441
8681	25.1808	25.1808	25.1808
8682	24.1392	24.1392	24.1392
8683	21.661	21.661	21.661
8684	30.576	30.576	30.576
8685	26.5676	26.5676	26.5676
8686	17.1761	17.1761	17.1761
8687	18.5444	18.5444	18.5444
8688	1.79769e+308	inf	inf
8689	20.7582	20.7582	20.7582
8690	24.8533	24.8533	24.8533
8691	26.1521	26.1521	26.1521
8692	20.5329	20.5329	20.5329
8693	4.41976	4.41976	4.41976
8694	26.2804	26.2804	26.2804
8695	29.6626	29.6626	29.6626
8696	20.7977	20.7977	20.7977
8697	20.4896	20.4896	20.4896
8698	24.9573	24.9573	24.9573
8699	28.4301	28.4301	28.4301
8700	20.2577	20.2577	20.2577
8701	27.3518	27.3518	27.3518
8702	20.777	20.777	20.777
8703	24.9451	24.9451	24.9451
8704	21.7766	21.7766	21.7766
8705	14.403	14.403	14.403
8706	17.5135	17.5135	17.5135
8707	27.943	27.943	27.943
8708	28.1299	28.1299	28.1299
8709	23.1795	23.1795	23.1795
8710	20.1178	20.1178	20.1178
8711	24.2898	24.2898	24.2898
8712	27.4265	27.4265	27.4265
8713	21.7185	21.7185	21.7185
8714	22.0641	22.0641	22.0641
8715	27.97	27.97	27.97
8716	24.1198	24.1198	24.1198
8717	21.4087	21.4087	21.4087
8718	23.1688	23.1688	23.1688
8719	27.0652	27.0652	27.0652
8720	28.3924	28.3924	28.3924
8721	21.2822	21.2822	21.2822
8722	19.5613	19.5613	19.5613
8723	22.2171	22.2171	22.2171
8724	23.6063	23.6063	23.6063
8725	25.6255	25.6255	25.6255
8726	23.8578	23.8578	23.8578
8727	25.2231	25.2231	25.2231
8728	21.8958	21.8958	21.8958
8729	26.8342	26.8342	26.8342
8730	25.0867	25.0867	25.0867
8731	28.7496	28.7496	28.7496
8732	20.8588	20.8588	20.8588
8733	25.7706	25.7706	25.7706
8734	23.7328	23.7328	23.7328
8735	22.3559	22.3559	22.3559
8736	25.4936	25.4936	25.4936
8737	30.6542	30.6542	30.6542
8738	19.7407	19.7407	19.7407
8739	24.3421	24.3421	24.3421
8740	19.6408	19.6408	19.6408
8741	27.9216	27.9216	27.9216
8742	26.3473	26.3473	26.3473
8743	22.5547	22.5547	22.5547
8744	26.2995	26.2995	26.2995
8745	12.7594	12.7594	12.7594
8746	19.7229	19.7229	19.7229
8747	22.5471	22.5471	22.5471
8748	22.304	22.304	22.304
8749	24.8236	24.8236	24.8236
8750	19.3404	19.3404	19.3404
8751	23.723	23.723	23.723
8752	26.6845	26.6845	26.6845
8753	30.6655	30.6655	30.6655
8754	21.634	21.634	21.634
8755	25.3987	25.3987	25.3987
8756	24.2994	24.2994	24.2994
8757	19.6886	19.6886	19.6886
8758	22.3484	22.3484	22.3484
8759	23.7575	23.7575	23.7575
8760	22.0409	22.0409	22.0409
8761	24.7414	24.7414	24.7414
8762	33.387	33.387	33.387
8763	26.6611	26.6611	26.6611
8764	21.9078	21.9078	21.9078
8765	24.7451	24.7451	24.7451
8766	22.7592	22.7592	22.7592
8767	22.7528	22.7528	22.7528
8768	19.4408	19.4408	19.4408
8769	1.79769e+308	inf	inf
8770	31.6453	31.6453	31.6453
8771	30.3485	30.3485	30.3485
8772	19.951	19.951	19.951
8773	25.2579	25.2579	25.2579
8774	23.2586	23.2586	23.2586
8775	16.5798	16.5798	16.5798
8776	24.4389	24.4389	24.4389
8777	19.3178	19.3178	19.3178
8778	25.7608	25.7608	25.7608
8779	17.4345	17.4345	17.4345
8780	16.4429	16.4429	16.4429
8781	24.6589	24.6589	24.6589
8782	25.7231	25.7231	25.7231
8783	24.8393	24.8393	24.8393
8784	25.2729	25.2729	25.2729
8785	21.9312	21.9312	21.9312
8786	23.397	23.397	23.397
8787	27.5431	27.5431	27.5431
8788	23.2351	23.2351	23.2351
8789	25.7125	25.7125	25.7125
8790	27.1154	27.1154	27.1154
8791	25.7923	25.7923	25.7923
8792	24.326	24.326	24.326
8793	24.2672	24.2672	24.2672
8794	23.5152	23.5152	23.5152
8795	22.6776	22.6776	22.6776
8796	27.4957	27.4957	27.4957
8797	20.3142	20.3142	20.3142
8798	26.9319	26.9319	26.9319
8799	25.1226	25.1226	25.1226
8800	24.153	24.153	24.153
8801	23.0425	23.0425	23.0425
8802	20.3745	20.3745	20.3745
8803	25.7853	25.7853	25.7853
8804	17.2309	17.2309	17.2309
8805	10.5909	10.5909	10.5909
8806	25.0736	25.0736	25.0736
8807	20.4146	20.4146	20.4146
8808	24.9071	24.9071	24.9071
8809	25.6768	25.6768	25.6768
8810	22.821	22.821	22.821
8811	27.9214	27.9214	27.9214
8812	22.6624	22.6624	22.6624
8813	27.3101	27.3101	27.3101
8814	25.1709	25.1709	25.1709
8815	23.8206	23.8206	23.8206
8816	20.187	20.187	20.187
8817	24.634	24.634	24.634
8818	19.8887	19.8887	19.8887
8819	18.9002	18.9002	18.9002
8820	27.0297	27.0297	27.0297
8821	27.6612	27.6612	27.6612
8822	20.2826	20.2826	20.2826
8823	31.1108	31.1108	31.1108
8824	23.148	23.148	23.148
8825	26.856	26.856	26.856
8826	23.0088	23.0088	23.0088
8827	19.9966	19.9966	19.9966
8828	27.569	27.569	27.569
8829	17.0261	17.0261	17.0261
8830	22.023	22.023	22.023
8831	26.9904	26.9904	26.9904
8832	16.7045	16.7045	16.7045
8833	24.9863	24.9863	24.9863
8834	22.4494	22.4494	22.4494
8835	21.6106	21.6106	21.6106
8836	19.7415	19.7415	19.7415
8837	26.9643	26.9643	26.9643
8838	30.5192	30.5192	30.5192
8839	22.7661	22.7661	22.7661
8840	22.2093	22.2093	22.2093
8841	27.587	27.587	27.587
8842	20.7846	20.7846	20.7846
8843	26.7286	26.7286	26.7286
8844	26.8387	26.8387	26.8387
8845	23.6786	23.6786	23.6786
8846	22.8488	22.8488	22.8488
8847	23.3525	23.3525	23.3525
8848	23.3773	23.3773	23.3773
8849	33.6986	33.6986	33.6986
8850	24.301	24.301	24.301
8851	23.6736	23.6736	23.6736
8852	22.5002	22.5002	22.5002
8853	21.0839	21.0839	21.0839
8854	20.4978	20.4978	20.4978
8855	26.1672	26.1672	26.1672
8856	26.8068	26.8068	26.8068
8857	20.1284	20.1284	20.1284
8858	26.2769	26.2769	26.2769
8859	26.7007	26.7007	26.7007
8860	22.8178	22.8178	22.8178
8861	26.2157	26.2157	26.2157
8862	23.7845	23.7845	23.7845
8863	22.0355	22.0355	22.0355
8864	26.1381	26.1381	26.1381
8865	23.4164	23.4164	23.4164
8866	24.3278	24.3278	24.3278
8867	24.8262	24.8262	24.8262
8868	24.3964	24.3964	24.3964
8869	10.8379	10.8379	10.8379
8870	19.006	19.006	19.006
8871	29.4958	29.4958	29.4958
8872	24.2289	24.2289	24.2289
8873	22.6953	22.6953	22.6953
8874	24.5085	24.5085	24.5085
8875	22.9659	22.9659	22.9659
8876	20.5068	20.5068	20.5068
8877	12.9387	12.9387	12.9387
8878	24.354	24.354	24.354
8879	24.5518	24.5518	24.5518
8880	19.3546	19.3546	19.3546
8881	28.4224	28.4224	28.4224
8882	23.2656	23.2656	23.2656
8883	18.8184	18.8184	18.8184
8884	32.1002	32.1002	32.1002
8885	20.0117	20.0117	20.0117
8886	40.7665	40.7665	40.7665
8887	20.803	20.803	20.803
8888	24.5293	24.5293	24.5293
8889	20.8756	20.8756	20.8756
8890	23.865	23.865	23.865
8891	29.3805	29.3805	29.3805
8892	27.7697	27.7697	27.7697
8893	22.9681	22.9681	22.9681
8894	30.1151	30.1151	30.1151
8895	24.9611	24.9611	24.9611
8896	20.9397	20.9397	20.9397
8897	20.9474	20.9474	20.9474
8898	23.7964	23.7964	23.7964
8899	28.3625	28.3625	28.3625
8900	26.4706	26.4706	26.4706
8901	31.6374	31.6374	31.6374
8902	21.1512	21.1512	21.1512
8903	27.1071	27.1071	27.1071
8904	21.731	21.731	21.731
8905	29.5347	29.5347	29.5347
8906	20.6047	20.6047	20.6047
8907	13.7354	13.7354	13.7354
8908	24.2711	24.2711	24.2711
8909	27.6188	27.6188	27.6188
8910	26.7954	26.7954	26.7954
8911	23.7562	23.7562	23.7562
8912	21.9095	21.9095	21.9095
8913	28.0417	28.0417	28.0417
8914	27.7771	27.7771	27.7771
8915	23.351	23.351	23.351
8916	10.399	10.399	10.399
8917	17.1949	17.1949	17.1949
8918	25.8102	25.8102	25.8102
8919	21.9058	21.9058	21.9058
8920	18.1517	18.1517	18.1517
8921	24.8636	24.8636	24.8636
8922	29.3367	29.3367	29.3367
8923	23.3274	23.3274	23.3274
8924	21.4161	21.4161	21.4161
8925	21.94	21.94	21.94
8926	36.4348	36.4348	36.4348
8927	20.8502	20.8502	20.8502
8928	30.9503	30.9503	30.9503
8929	17.6344	17.6344	17.6344
8930	28.0823	28.0823	28.0823
8931	15.2987	15.2987	15.2987
8932	29.3	29.3	29.3
8933	24.2626	24.2626	24.2626
8934	28.0215	28.0215	28.0215
8935	25.1184	25.1184	25.1184
8936	27.341	27.341	27.341
8937	20.9895	20.9895	20.9895
8938	22.9849	22.9849	22.9849
8939	23.6392	23.6392	23.6392
8940	23.9411	23.9411	23.9411
8941	27.6553	27.6553	27.6553
8942	27.326	27.326	27.326
8943	26.6438	26.6438	26.6438
8944	21.8604	21.8604	21.8604
8945	23.103	23.103	23.103
8946	22.2321	22.2321	22.2321
8947	15.3733	15.3733	15.3733
8948	25.7765	25.7765	25.7765
8949	21.8314	21.8314	21.8314
8950	24.7451	24.7451	24.7451
8951	24.4169	24.4169	24.4169
8952	32.8231	32.8231	32.8231
8953	29.7746	29.7746	29.7746
8954	27.1747	27.1747	27.1747
8955	20.0847	20.0847	20.0847
8956	19.5459	19.5459	19.5459
8957	18.1137	18.1137	18.1137
8958	31.4144	31.4144	31.4144
8959	30.377	30.377	30.377
8960	24.8992	24.8992	24.8992
8961	22.3349	22.3349	22.3349
8962	27.6837	27.6837	27.6837
8963	16.9509	16.9509	16.9509
8964	25.0426	25.0426	25.0426
8965	27.5255	27.5255	27.5255
8966	28.1777	28.1777	28.1777
8967	26.856	26.856	26.856
8968	19.4741	19.4741	19.4741
8969	19.3275	19.3275	19.3275
8970	28.7112	28.7112	28.7112
8971	22.0595	22.0595	22.0595
8972	24.0191	24.0191	24.0191
8973	10.4278	10.4278	10.4278
8974	20.1608	20.1608	20.1608
8975	21.8493	21.8493	21.8493
8976	20.0183	20.0183	20.0183
8977	22.7804	22.7804	22.7804
8978	22.5681	22.5681	22.5681
8979	25.2065	25.2065	25.2065
8980	28.9381	28.9381	28.9381
8981	14.4847	14.4847	14.4847
8982	28.5331	28.5331	28.5331
8983	30.7802	30.7802	30.7802
8984	18.6364	18.6364	18.6364
8985	24.8606	24.8606	24.8606
8986	24.4267	24.4267	24.4267
8987	16.551	16.551	16.551
8988	26.3679	26.3679	26.3679
8989	21.0342	21.0342	21.0342
8990	19.302	19.302	19.302
8991	21.7692	21.7692	21.7692
8992	17.4988	17.4988	17.4988
8993	25.781	25.781	25.781
8994	18.4397	18.4397	18.4397
8995	30.6561	30.6561	30.6561
8996	21.0343	21.0343	21.0343
8997	20.4543	20.4543	20.4543
8998	18.149	18.149	18.149
8999	25.5985	25.5985	25.5985
9000	26.448	26.448	26.448
9001	21.5757	21.5757	21.5757
9002	33.3381	33.3381	33.3381
9003	23.6956	23.6956	23.6956
9004	22.0337	22.0337	22.0337
9005	20.184	20.184	20.184
9006	22.7855	22.7855	22.7855
9007	20.1741	20.1741	20.1741
9008	19.1257	19.1257	19.1257
9009	17.3046	17.3046	17.3046
9010	14.8643	14.8643	14.8643
9011	27.5224	27.5224	27.5224
9012	25.0049	25.0049	25.0049
9013	22.3313	22.3313	22.3313
9014	15.8794	15.8794	15.8794
9015	22.0556	22.0556	22.0556
9016	24.4673	24.4673	24.4673
9017	21.0616	21.0616	21.0616
9018	25.5772	25.5772	25.5772
9019	25.8864	25.8864	25.8864
9020	20.1037	20.1037	20.1037
9021	23.0315	23.0315	23.0315
9022	24.3454	24.3454	24.3454
9023	1.79769e+308	inf	inf
9024	28.5469	28.5469	28.5469
9025	21.2877	21.2877	21.2877
9026	26.5039	26.5039	26.5039
9027	27.8375	27.8375	27.8375
9028	31.2502	31.2502	31.2502
9029	24.4154	24.4154	24.4154
9030	18.1358	18.1358	18.1358
9031	21.9869	21.9869	21.9869
9032	20.7909	20.7909	20.7909
9033	22.3801	22.3801	22.3801
9034	28.8948	28.8948	28.8948
9035	26.0326	26.0326	26.0326
9036	23.4348	23.4348	23.4348
9037	28.4582	28.4582	28.4582
9038	18.865	18.865	18.865
9039	21.7288	21.7288	21.7288
9040	20.5356	20.5356	20.5356
9041	21.1573	21.1573	21.1573
9042	19.7925	19.7925	19.7925
9043	31.2083	31.2083	31.2083
9044	20.5817	20.5817	20.5817
9045	24.8822	24.8822	24.8822
9046	26.2787	26.2787	26.2787
9047	22.3684	22.3684	22.3684
9048	23.9578	23.9578	23.9578
9049	20.3692	20.3692	20.3692
9050	24.4985	24.4985	24.4985
9051	26.2664	26.2664	26.2664
9052	28.1952	28.1952	28.1952
9053	27.6428	27.6428	27.6428
9054	24.4766	24.4766	24.4766
9055	8.04973	8.04973	8.04973
9056	21.9572	21.9572	21.9572
9057	25.9064	25.9064	25.9064
9058	22.3751	22.3751	22.3751
9059	28.4677	28.4677	28.4677
9060	21.2039	21.2039	21.2039
9061	28.3371	28.3371	28.3371
9062	24.0555	24.0555	24.0555
9063	27.8912	27.8912	27.8912
9064	23.0161	23.0161	23.0161
9065	15.4684	15.4684	15.4684
9066	18.6235	18.6235	18.6235
9067	27.1292	27.1292	27.1292
9068	24.0737	24.0737	24.0737
9069	22.2208	22.2208	22.2208
9070	11.9308	11.9308	11.9308
9071	14.6393	14.6393	14.6393
9072	17.4389	17.4389	17.4389
9073	23.3971	23.3971	23.3971
9074	29.513	29.513	29.513
9075	24.555	24.555	24.555
9076	20.8882	20.8882	20.8882
9077	27.721	27.721	27.721
9078	25.8214	25.8214	25.8214
9079	27.3976	27.3976	27.3976
9080	18.3028	18.3028	18.3028
9081	26.0561	26.0561	26.0561
9082	25.328	25.328	25.328
9083	21.9894	21.9894	21.9894
9084	26.7808	26.7808	26.7808
9085	22.6563	22.6563	22.6563
9086	27.7427	27.7427	27.7427
9087	28.5244	28.5244	28.5244
9088	22.7751	22.7751	22.7751
9089	16.2904	16.2904	16.2904
9090	28.2688	28.2688	28.2688
9091	21.8401	21.8401	21.8401
9092	25.9325	25.9325	25.9325
9093	22.1873	22.1873	22.1873
9094	27.2063	27.2063	27.2063
9095	24.624	24.624	24.624
9096	21.4159	21.4159	21.4159
9097	27.7032	27.7032	27.7032
9098	1.79769e+308	inf	inf
9099	14.1868	14.1868	14.1868
9100	26.566	26.566	26.566
9101	19.7755	19.7755	19.7755
9102	18.3167	18.3167	18.3167
9103	26.2406	26.2406	26.2406
9104	25.7	25.7	25.7
9105	25.3762	25.3762	25.3762
9106	26.386	26.386	26.386
9107	30.4529	30.4529	30.4529
9108	23.4607	23.4607	23.4607
9109	24.6229	24.6229	24.6229
9110	23.6439	23.6439	23.6439
9111	25.6321	25.6321	25.6321
9112	24.1443	24.1443	24.1443
9113	22.7021	22.7021	22.7021
9114	25.4169	25.4169	25.4169
9115	26.579	26.579	26.579
9116	24.3353	24.3353	24.3353
9117	21.5594	21.5594	21.5594
9118	21.5377	21.5377	21.5377
9119	25.4335	25.4335	25.4335
9120	19.9002	19.9002	19.9002
9121	24.84	24.84	24.84
9122	25.2237	25.2237	25.2237
9123	10.4482	10.4482	10.4482
9124	21.804	21.804	21.804
9125	22.1822	22.1822	22.1822
9126	21.9406	21.9406	21.9406
9127	18.5057	18.5057	18.5057
9128	20.3427	20.3427	20.3427
9129	30.1478	30.1478	30.1478
9130	26.2971	26.2971	26.2971
9131	14.6772	14.6772	14.6772
9132	22.4336	22.4336	22.4336
9133	23.9602	23.9602	23.9602
9134	26.3222	26.3222	26.3222
9135	24.0062	24.0062	24.0062
9136	24.4326	24.4326	24.4326
9137	21.4262	21.4262	21.4262
9138	23.3635	23.3635	23.3635
9139	17.2691	17.2691	17.2691
9140	28.0965	28.0965	28.0965
9141	18.875	18.875	18.875
9142	27.9398	27.9398	27.9398
9143	24.2448	24.2448	24.2448
9144	20.845	20.845	20.845
9145	22.6287	22.6287	22.6287
9146	27.394	27.394	27.394
9147	26.8473	26.8473	26.8473
9148	16.1451	16.1451	16.1451
9149	22.7872	22.7872	22.7872
9150	21.1063	21.1063	21.1063
9151	18.5099	18.5099	18.5099
9152	26.6815	26.6815	26.6815
9153	24.8833	24.8833	24.8833
9154	24.8597	24.8597	24.8597
9155	18.6052	18.6052	18.6052
9156	25.275	25.275	25.275
9157	21.0267	21.0267	21.0267
9158	24.6858	24.6858	24.6858
9159	22.6764	22.6764	22.6764
9160	26.5268	26.5268	26.5268
9161	23.4376	23.4376	23.4376
9162	26.6435	26.6435	26.6435
9163	20.4929	20.4929	20.4929
9164	20.1791	20.1791	20.1791
9165	23.1426	23.1426	23.1426
9166	21.9169	21.9169	21.9169
9167	20.2174	20.2174	20.2174
9168	24.9571	24.9571	24.9571
9169	31.0115	31.0115	31.0115
9170	21.2316	21.2316	21.2316
9171	23.1729	23.1729	23.1729
9172	30.2227	30.2227	30.2227
9173	29.9449	29.9449	29.9449
9174	26.954	26.954	26.954
9175	24.9531	24.9531	24.9531
9176	23.6396	23.6396	23.6396
9177	21.0401	21.0401	21.0401
9178	21.7821	21.7821	21.7821
9179	29.3911	29.3911	29.3911
9180	28.172	28.172	28.172
9181	26.7312	26.7312	26.7312
9182	19.9823	19.9823	19.9823
9183	19.7708	19.7708	19.7708
9184	28.0805	28.0805	28.0805
9185	24.2014	24.2014	24.2014
9186	23.888	23.888	23.888
9187	24.3898	24.3898	24.3898
9188	22.5387	22.5387	22.5387
9189	14.1027	14.1027	14.1027
9190	18.7113	18.7113	18.7113
9191	32.4809	32.4809	32.4809
9192	23.2246	23.2246	23.2246
9193	25.4146	25.4146	25.4146
9194	34.1011	34.1011	34.1011
9195	16.6568	16.6568	16.6568
9196	24.6931	24.6931	24.6931
9197	27.0585	27.0585	27.0585
9198	17.4655	17.4655	17.4655
9199	22.5982	22.5982	22.5982
9200	15.325	15.325	15.325
9201	22.167	22.167	22.167
9202	13.9341	13.9341	13.9341
9203	20.0205	20.0205	20.0205
9204	13.9471	13.9471	13.9471
9205	22.1594	22.1594	22.1594
9206	24.302	24.302	24.302
9207	30.6527	30.6527	30.6527
9208	24.5997	24.5997	24.5997
9209	21.927	21.927	21.927
9210	26.5511	26.5511	26.5511
9211	19.0479	19.0479	19.0479
9212	24.1071	24.1071	24.1071
9213	21.8199	21.8199	21.8199
9214	21.5906	21.5906	21.5906
9215	30.2282	30.2282	30.2282
9216	24.1507	24.1507	24.1507
9217	28.5153	28.5153	28.5153
9218	20.9013	20.9013	20.9013
9219	26.1908	26.1908	26.1908
9220	22.0353	22.0353	22.0353
9221	23.7892	23.7892	23.7892
9222	23.3988	23.3988	23.3988
9223	23.7012	23.7012	23.7012
9224	18.6606	18.6606	18.6606
9225	23.7144	23.7144	23.7144
9226	22.3889	22.3889	22.3889
9227	21.8713	21.8713	21.8713
9228	19.995	19.995	19.995
9229	20.5018	20.5018	20.5018
9230	24.1716	24.1716	24.1716
9231	29.0241	29.0241	29.0241
9232	24.856	24.856	24.856
9233	28.5377	28.5377	28.5377
9234	22.3156	22.3156	22.3156
9235	22.632	22.632	22.632
9236	18.0688	18.0688	18.0688
9237	23.5311	23.5311	23.5311
9238	12.8142	12.8142	12.8142
9239	29.0084	29.0084	29.0084
9240	16.8257	16.8257	16.8257
9241	28.4771	28.4771	28.4771
9242	21.7752	21.7752	21.7752
9243	17.0637	17.0637	17.0637
9244	27.6986	27.6986	27.6986
9245	28.914	28.914	28.914
9246	20.709	20.709	20.709
9247	26.8501	26.8501	26.8501
9248	26.5702	26.5702	26.5702
9249	21.2711	21.2711	21.2711
9250	25.7609	25.7609	25.7609
9251	20.6892	20.6892	20.6892
9252	25.7197	25.7197	25.7197
9253	18.3778	18.3778	18.3778
9254	22.1056	22.1056	22.1056
9255	12.484	12.484	12.484
9256	21.3517	21.3517	21.3517
